"Date,""Air Quaility UCI Dataset: Date,Time,T,RH,AH,PT08.S1(CO),CO(GT)"""
2004-03-15,16:00:00,24.4,29.4,0.8848,1318,2.3
2004-03-15,17:00:00,23.8,31.3,0.9137,1445,2.8
2004-03-15,18:00:00,22.5,35.4,0.9547,1917,6.1
2004-03-15,19:00:00,20.4,42.5,1.0086,2040,8
2004-03-15,20:00:00,18.3,52.6,1.0945,1895,6.5
2004-03-15,21:00:00,16.7,57.4,1.0786,1595,4.2
2004-03-15,22:00:00,15.7,60.2,1.0654,1439,3.2
2004-03-15,23:00:00,15.3,61.4,1.0580,1142,1.4
2004-03-16,0:00:00,14.1,65.7,1.0494,1304,2.1
2004-03-16,1:00:00,14.8,60.6,1.0148,1074,1.2
2004-03-16,2:00:00,14.8,59.2,0.9879,968,0.8
2004-03-16,3:00:00,13.6,62.1,0.9636,929,0.7
2004-03-16,5:00:00,12.8,63.2,0.9283,937,0.6
2004-03-16,6:00:00,11.2,68.5,0.9081,1017,0.9
2004-03-16,7:00:00,11.0,66.5,0.8705,1171,1.3
2004-03-16,8:00:00,11.7,63.7,0.8719,1541,3.4
2004-03-16,9:00:00,13.6,56.3,0.8743,1539,3.7
2004-03-16,10:00:00,17.8,42.9,0.8672,1735,5.3
2004-03-16,11:00:00,21.4,33.3,0.8417,1571,4.1
2004-03-16,12:00:00,24.4,27.4,0.8231,1452,3.3
2004-03-16,13:00:00,25.3,26.1,0.8264,1579,4
2004-03-16,14:00:00,25.8,23.2,0.7589,1466,3.8
2004-03-16,15:00:00,27.0,20.2,0.7094,1280,2.8
2004-03-16,16:00:00,28.2,18.6,0.7014,1407,2.9
2004-03-16,17:00:00,28.0,19.1,0.7098,1389,2.9
2004-03-16,18:00:00,23.9,25.7,0.7519,1447,3.4
2004-03-16,19:00:00,21.3,34.8,0.8730,1551,3.9
2004-03-16,20:00:00,20.4,36.7,0.8704,1474,3.2
2004-03-16,21:00:00,19.0,41.3,0.9007,1800,5.1
2004-03-16,22:00:00,17.9,45.9,0.9342,1379,2.6
2004-03-16,23:00:00,16.7,48.9,0.9226,1201,1.7
2004-03-17,0:00:00,15.5,52.9,0.9271,1205,1.7
2004-03-17,1:00:00,15.5,51.9,0.9059,1072,1.2
2004-03-17,2:00:00,14.1,55.6,0.8910,998,0.9
2004-03-17,3:00:00,13.1,57.9,0.8666,933,0.7
2004-03-17,5:00:00,11.8,58.0,0.8026,869,0.5
2004-03-17,6:00:00,11.9,57.4,0.7978,891,0.5
2004-03-17,7:00:00,9.9,65.2,0.7956,1173,1.6
2004-03-17,8:00:00,11.1,60.2,0.7958,1587,4.1
2004-03-17,9:00:00,14.1,50.0,0.8020,1852,6.6
2004-03-17,10:00:00,17.7,40.1,0.8048,1522,4.3
2004-03-17,11:00:00,21.1,33.4,0.8265,1438,2.9
2004-03-17,12:00:00,24.3,28.3,0.8471,1393,2.5
2004-03-17,13:00:00,25.6,25.6,0.8254,1452,2.8
2004-03-17,14:00:00,25.9,25.9,0.8503,1389,2.6
2004-03-17,15:00:00,26.8,18.7,0.6500,1207,2
2004-03-17,16:00:00,29.3,15.8,0.6309,1365,2.9
2004-03-17,17:00:00,28.5,14.9,0.5708,1247,2.5
2004-03-17,18:00:00,25.9,16.0,0.5237,1557,5
2004-03-17,19:00:00,23.1,26.5,0.7403,1973,7.6
2004-03-17,20:00:00,20.5,38.2,0.9133,1975,6.7
2004-03-17,21:00:00,19.1,42.6,0.9294,1795,5.7
2004-03-17,22:00:00,17.2,44.1,0.8558,1444,2.8
2004-03-17,23:00:00,16.0,50.9,0.9206,1488,2.6
2004-03-18,0:00:00,14.8,53.9,0.9024,1371,2.3
2004-03-18,1:00:00,14.3,55.4,0.8975,1161,1.4
2004-03-18,2:00:00,14.8,52.1,0.8686,1064,1
2004-03-18,3:00:00,13.9,53.9,0.8501,970,0.7
2004-03-18,5:00:00,12.0,58.9,0.8233,931,0.6
2004-03-18,6:00:00,10.9,62.1,0.8113,938,0.7
2004-03-18,7:00:00,10.6,63.3,0.8067,1166,1.5
2004-03-18,8:00:00,11.5,60.0,0.8117,1643,4.7
2004-03-18,9:00:00,14.3,50.6,0.8186,1934,6.6
2004-03-18,10:00:00,17.8,40.5,0.8210,1617,4.5
2004-03-18,11:00:00,20.8,34.4,0.8365,1473,2.8
2004-03-18,12:00:00,23.8,28.2,0.8219,1379,2.2
2004-03-18,13:00:00,24.2,28.7,0.8515,1385,2.2
2004-03-18,14:00:00,25.2,24.9,0.7829,1379,2.3
2004-03-18,15:00:00,27.0,17.8,0.6275,1322,2.2
2004-03-18,16:00:00,27.1,23.1,0.8180,1496,2.8
2004-03-18,17:00:00,25.8,23.9,0.7832,1409,2.7
2004-03-18,18:00:00,23.0,26.8,0.7446,1513,3.7
2004-03-18,19:00:00,20.7,31.1,0.7523,1667,5.1
2004-03-18,20:00:00,18.6,36.2,0.7676,1667,5.1
2004-03-18,21:00:00,16.0,48.4,0.8768,1430,3.2
2004-03-18,22:00:00,14.5,57.8,0.9456,1333,2.1
2004-03-18,23:00:00,13.1,64.2,0.9606,1262,1.7
2004-03-19,0:00:00,12.0,69.7,0.9735,1287,2
2004-03-19,1:00:00,11.9,71.1,0.9915,1134,1.6
2004-03-19,2:00:00,12.5,69.3,1.0029,999,0.9
2004-03-19,3:00:00,12.5,67.5,0.9768,961,0.7
2004-03-19,5:00:00,12.5,66.8,0.9620,913,0.5
2004-03-19,6:00:00,12.3,66.3,0.9487,969,0.7
2004-03-19,7:00:00,12.4,64.9,0.9332,1182,1.5
2004-03-19,8:00:00,13.0,61.6,0.9209,1740,4.8
2004-03-19,9:00:00,13.6,58.8,0.9120,1819,6.2
2004-03-19,10:00:00,13.9,57.1,0.9032,1427,4
2004-03-19,11:00:00,14.5,54.4,0.8917,1390,3.3
2004-03-19,12:00:00,15.5,50.1,0.8744,1283,2.8
2004-03-19,13:00:00,16.1,47.6,0.8655,1304,3
2004-03-19,14:00:00,16.3,47.1,0.8640,1364,3.3
2004-03-19,15:00:00,16.4,47.5,0.8791,1410,3.5
2004-03-19,16:00:00,16.1,50.2,0.9094,1476,4
2004-03-19,17:00:00,16.0,50.7,0.9142,1522,4.6
2004-03-19,18:00:00,15.8,50.3,0.8989,1442,4.1
2004-03-19,19:00:00,15.5,50.6,0.8840,1469,4.5
2004-03-19,20:00:00,15.4,51.4,0.8956,1467,3.9
2004-03-19,21:00:00,15.2,53.1,0.9117,1421,4
2004-03-19,22:00:00,14.7,57.6,0.9573,1175,2.2
2004-03-19,23:00:00,14.2,58.3,0.9380,1215,2.1
2004-03-20,0:00:00,13.8,57.9,0.9085,1127,1.7
2004-03-20,1:00:00,13.9,55.9,0.8842,1090,1.6
2004-03-20,2:00:00,13.9,55.6,0.8765,1017,1.3
2004-03-20,3:00:00,13.8,55.1,0.8666,997,1.3
2004-03-20,5:00:00,13.6,55.1,0.8560,956,0.8
2004-03-20,6:00:00,13.6,59.0,0.9129,966,0.8
2004-03-20,7:00:00,13.5,58.4,0.8960,1064,1.1
2004-03-20,8:00:00,13.8,58.0,0.9083,1300,2.1
2004-03-20,9:00:00,14.6,53.1,0.8765,1348,2.4
2004-03-20,10:00:00,15.0,52.3,0.8881,1425,2.6
2004-03-20,11:00:00,15.4,52.1,0.9046,1474,2.8
2004-03-20,12:00:00,16.3,50.0,0.9158,1490,2.6
2004-03-20,13:00:00,17.1,47.9,0.9281,1495,2.6
2004-03-20,14:00:00,19.0,42.9,0.9370,1376,2.1
2004-03-20,15:00:00,19.5,42.3,0.9476,1305,1.7
2004-03-20,16:00:00,19.5,42.3,0.9493,1283,1.6
2004-03-20,17:00:00,19.1,43.8,0.9556,1392,2.1
2004-03-20,18:00:00,18.5,46.3,0.9744,1452,2.3
2004-03-20,19:00:00,17.4,51.6,1.0159,1633,3.5
2004-03-20,20:00:00,17.1,51.3,0.9914,1625,3.9
2004-03-20,21:00:00,16.4,53.8,0.9964,1535,3.3
2004-03-20,22:00:00,16.2,55.4,1.0132,1323,2.3
2004-03-20,23:00:00,15.9,57.7,1.0356,1309,2.1
2004-03-21,0:00:00,15.7,58.6,1.0396,1456,2.8
2004-03-21,1:00:00,15.1,60.9,1.0398,1300,2.1
2004-03-21,2:00:00,15.6,56.6,0.9951,1203,1.6
2004-03-21,3:00:00,15.2,57.9,0.9941,1195,1.6
2004-03-21,5:00:00,14.9,60.6,1.0196,1062,1.1
2004-03-21,6:00:00,14.5,63.0,1.0316,947,0.7
2004-03-21,7:00:00,14.2,66.2,1.0630,1065,0.8
2004-03-21,8:00:00,14.5,65.3,1.0704,1155,1.2
2004-03-21,9:00:00,15.3,62.1,1.0730,1220,1.4
2004-03-21,10:00:00,16.3,59.0,1.0868,1301,1.7
2004-03-21,11:00:00,18.9,49.6,1.0700,1279,1.8
2004-03-21,12:00:00,19.4,46.1,1.0249,1267,1.8
2004-03-21,13:00:00,20.8,41.6,1.0091,1239,1.9
2004-03-21,14:00:00,21.4,40.3,1.0126,1128,1.3
2004-03-21,15:00:00,21.2,39.3,0.9791,1243,1.6
2004-03-21,16:00:00,20.3,38.0,0.8942,1208,1.9
2004-03-21,17:00:00,19.4,41.3,0.9206,1306,2.3
2004-03-21,18:00:00,18.5,43.8,0.9252,1546,3.8
2004-03-21,19:00:00,17.8,48.1,0.9689,1501,3.5
2004-03-21,20:00:00,17.9,46.9,0.9520,1605,4.3
2004-03-21,21:00:00,17.4,49.1,0.9688,1316,2.8
2004-03-21,22:00:00,17.0,51.7,0.9914,1195,1.9
2004-03-21,23:00:00,16.4,55.1,1.0198,1211,1.9
2004-03-22,0:00:00,16.1,60.0,1.0919,1161,1.7
2004-03-22,1:00:00,15.8,60.5,1.0805,1095,1.5
2004-03-22,2:00:00,16.3,57.0,1.0491,897,0.6
2004-03-22,3:00:00,16.9,53.9,1.0309,842,0.4
2004-03-22,5:00:00,16.5,53.9,1.0049,845,0.3
2004-03-22,6:00:00,16.4,54.0,0.9979,942,0.6
2004-03-22,7:00:00,15.7,57.6,1.0195,1090,1.2
2004-03-22,8:00:00,15.8,53.7,0.9571,1514,3.6
2004-03-22,9:00:00,17.4,42.1,0.8281,1379,3.7
2004-03-22,10:00:00,17.9,38.4,0.7793,1074,1.8
2004-03-22,11:00:00,18.5,36.7,0.7764,1090,1.6
2004-03-22,12:00:00,21.0,29.6,0.7263,1110,1.9
2004-03-22,13:00:00,21.3,28.1,0.7067,1102,2
2004-03-22,14:00:00,21.3,26.1,0.6539,1100,2.2
2004-03-22,15:00:00,21.3,26.8,0.6681,1094,2.1
2004-03-22,16:00:00,21.3,24.2,0.6060,1076,2.3
2004-03-22,17:00:00,20.2,28.5,0.6682,1152,2.6
2004-03-22,18:00:00,17.0,43.1,0.8264,1407,3.8
2004-03-22,19:00:00,15.6,47.4,0.8347,1438,4.4
2004-03-22,20:00:00,15.3,47.4,0.8178,1425,4.5
2004-03-22,21:00:00,14.5,49.7,0.8177,1279,3.3
2004-03-22,22:00:00,13.9,52.0,0.8231,1132,2
2004-03-22,23:00:00,14.5,49.4,0.8106,1006,1.1
2004-03-23,0:00:00,13.8,51.4,0.8071,982,0.9
2004-03-23,1:00:00,14.0,51.3,0.8163,969,0.8
2004-03-23,2:00:00,13.0,56.8,0.8444,941,0.7
2004-03-23,3:00:00,11.0,70.0,0.9215,892,0.5
2004-03-23,5:00:00,8.8,80.5,0.9147,834,0.3
2004-03-23,6:00:00,9.6,75.4,0.9004,909,0.5
2004-03-23,7:00:00,9.8,75.0,0.9093,1061,1.1
2004-03-23,8:00:00,10.0,74.2,0.9117,1441,3
2004-03-23,9:00:00,11.2,69.7,0.9232,1498,3.8
2004-03-23,10:00:00,12.0,62.9,0.8803,1343,3.4
2004-03-23,11:00:00,12.8,55.8,0.8210,1308,3
2004-03-23,12:00:00,13.1,54.8,0.8234,1209,2.7
2004-03-23,13:00:00,13.8,53.4,0.8351,1310,3.5
2004-03-23,14:00:00,16.0,42.4,0.7674,1171,2.8
2004-03-23,15:00:00,14.1,49.8,0.7971,1112,1.9
2004-03-23,16:00:00,12.0,61.1,0.8537,1132,2
2004-03-23,17:00:00,13.6,54.6,0.8465,1225,3
2004-03-23,18:00:00,13.7,49.5,0.7695,1065,1.9
2004-03-23,19:00:00,11.7,57.1,0.7822,1236,2.7
2004-03-23,20:00:00,11.5,58.2,0.7867,1309,3.3
2004-03-23,21:00:00,12.6,54.2,0.7881,1089,1.7
2004-03-23,22:00:00,12.0,54.9,0.7664,1000,1.3
2004-03-23,23:00:00,11.0,61.4,0.8057,1041,1.3
2004-03-24,0:00:00,11.1,62.2,0.8199,1045,1.2
2004-03-24,1:00:00,10.8,62.5,0.8082,997,1.1
2004-03-24,2:00:00,11.3,60.0,0.8025,948,0.9
2004-03-24,3:00:00,10.6,61.6,0.7856,878,0.6
2004-03-24,5:00:00,10.9,58.6,0.7628,892,0.6
2004-03-24,6:00:00,10.8,57.2,0.7382,954,0.8
2004-03-24,7:00:00,10.4,59.2,0.7455,1045,1.2
2004-03-24,8:00:00,11.0,57.3,0.7501,1383,3.1
2004-03-24,9:00:00,11.2,56.9,0.7565,1597,4.4
2004-03-24,10:00:00,12.1,54.9,0.7734,1318,3.4
2004-03-24,11:00:00,15.1,44.3,0.7535,1138,1.7
2004-03-24,12:00:00,15.6,40.6,0.7146,1098,1.5
2004-03-24,13:00:00,16.9,34.6,0.6597,1118,1.7
2004-03-24,14:00:00,16.6,35.6,0.6697,1170,2.2
2004-03-24,16:00:00,9.6,81.1,0.9720,1390,2.7
2004-03-24,17:00:00,11.7,69.1,0.9497,1353,2.8
2004-03-24,18:00:00,10.7,68.5,0.8794,1260,2.7
2004-03-24,19:00:00,10.7,67.3,0.8643,1501,4.5
2004-03-24,20:00:00,10.8,65.7,0.8486,1273,3.5
2004-03-24,21:00:00,10.3,66.3,0.8336,1179,2.6
2004-03-24,22:00:00,10.1,66.9,0.8248,1047,1.7
2004-03-24,23:00:00,10.4,61.1,0.7717,973,1.3
2004-03-25,0:00:00,10.3,59.9,0.7516,997,1.3
2004-03-25,1:00:00,11.0,58.4,0.7686,970,1
2004-03-25,2:00:00,9.1,68.1,0.7890,902,0.7
2004-03-25,3:00:00,9.5,68.2,0.8091,921,0.7
2004-03-25,4:00:00,9.3,72.3,0.8496,858,0.5
2004-03-25,5:00:00,9.9,66.8,0.8152,878,0.5
2004-03-25,6:00:00,7.6,83.2,0.8695,893,0.6
2004-03-25,7:00:00,8.1,79.0,0.8544,1038,1.1
2004-03-25,8:00:00,8.7,74.6,0.8429,1320,2.7
2004-03-25,9:00:00,8.6,75.1,0.8415,1353,3.5
2004-03-25,10:00:00,9.7,69.7,0.8389,1133,2.3
2004-03-25,11:00:00,11.0,64.4,0.8447,1066,1.6
2004-03-25,12:00:00,13.6,53.0,0.8209,1027,1.3
2004-03-25,13:00:00,14.2,48.4,0.7780,1106,2
2004-03-25,14:00:00,14.2,46.3,0.7438,1038,1.9
2004-03-25,15:00:00,16.0,41.3,0.7462,1084,1.9
2004-03-25,16:00:00,17.7,35.4,0.7094,1105,2.2
2004-03-25,17:00:00,17.1,37.4,0.7225,1102,2
2004-03-25,18:00:00,14.9,40.5,0.6835,1240,2.9
2004-03-25,19:00:00,13.4,47.8,0.7293,1443,5.2
2004-03-25,20:00:00,12.6,52.5,0.7642,1389,4.6
2004-03-25,21:00:00,12.2,53.2,0.7555,1183,2.5
2004-03-25,22:00:00,10.6,56.1,0.7140,1014,1.5
2004-03-25,23:00:00,9.9,59.5,0.7276,979,1.2
2004-03-26,0:00:00,9.6,61.1,0.7323,1048,1.7
2004-03-26,1:00:00,9.7,61.6,0.7425,1024,1.4
2004-03-26,2:00:00,9.4,62.6,0.7398,974,1.2
2004-03-26,3:00:00,8.2,68.5,0.7455,862,0.6
2004-03-26,4:00:00,8.0,69.4,0.7459,925,0.7
2004-03-26,5:00:00,7.7,72.4,0.7655,952,0.8
2004-03-26,6:00:00,8.0,71.8,0.7711,1005,0.9
2004-03-26,7:00:00,8.5,66.3,0.7375,1122,1.6
2004-03-26,8:00:00,9.8,59.6,0.7214,1351,3.4
2004-03-26,9:00:00,11.2,57.0,0.7544,1408,3.8
2004-03-26,10:00:00,14.8,44.1,0.7407,1304,3.1
2004-03-26,11:00:00,16.8,35.3,0.6729,1207,2.7
2004-03-26,12:00:00,19.2,27.1,0.5976,1099,2
2004-03-26,13:00:00,19.1,26.2,0.5741,1106,2.3
2004-03-26,14:00:00,16.3,30.8,0.5683,1009,1.9
2004-03-26,15:00:00,14.2,36.8,0.5922,962,1.3
2004-03-26,16:00:00,13.4,41.0,0.6292,1093,1.9
2004-03-26,17:00:00,14.2,43.3,0.6982,1180,2.3
2004-03-26,18:00:00,12.1,45.6,0.6403,1168,2.4
2004-03-26,19:00:00,10.4,48.0,0.6046,1168,2.7
2004-03-26,20:00:00,10.0,51.1,0.6280,1140,2.6
2004-03-26,21:00:00,9.8,50.8,0.6172,1001,1.5
2004-03-26,22:00:00,9.7,50.4,0.6063,953,1.2
2004-03-26,23:00:00,9.9,50.2,0.6103,972,1.1
2004-03-27,0:00:00,9.4,53.4,0.6300,1021,1.5
2004-03-27,1:00:00,8.6,57.8,0.6488,940,1
2004-03-27,2:00:00,8.1,62.1,0.6746,1046,1.2
2004-03-27,3:00:00,7.9,63.5,0.6777,1026,1.1
2004-03-27,5:00:00,8.2,58.9,0.6444,915,0.8
2004-03-27,6:00:00,6.3,66.6,0.6410,935,0.9
2004-03-27,7:00:00,7.2,62.9,0.6396,976,1.1
2004-03-27,8:00:00,7.2,63.9,0.6500,1124,1.5
2004-03-27,9:00:00,11.1,50.5,0.6654,1163,1.8
2004-03-27,10:00:00,15.5,36.1,0.6313,1167,2.1
2004-03-27,11:00:00,17.8,29.2,0.5920,1121,2.1
2004-03-27,12:00:00,17.6,30.1,0.6013,1071,1.9
2004-03-27,13:00:00,19.1,26.8,0.5861,1065,2.1
2004-03-27,14:00:00,17.7,28.6,0.5735,1157,2.5
2004-03-27,15:00:00,17.8,28.4,0.5737,1046,1.9
2004-03-27,16:00:00,18.7,26.0,0.5555,1147,2.2
2004-03-27,17:00:00,17.1,31.3,0.6038,1119,2.3
2004-03-27,18:00:00,15.8,36.1,0.6440,1210,2.7
2004-03-27,19:00:00,14.7,40.1,0.6657,1306,3
2004-03-27,20:00:00,13.6,44.9,0.6991,1258,2.8
2004-03-27,21:00:00,12.5,48.1,0.6946,1148,2.2
2004-03-27,22:00:00,11.8,50.8,0.7042,1108,1.6
2004-03-27,23:00:00,10.9,56.1,0.7326,1231,2.1
2004-03-28,0:00:00,10.9,55.9,0.7277,1293,2.3
2004-03-28,1:00:00,10.3,58.1,0.7278,1274,2.3
2004-03-28,2:00:00,9.3,62.2,0.7294,1135,1.7
2004-03-28,3:00:00,8.2,66.7,0.7276,1151,2.2
2004-03-28,4:00:00,8.3,64.9,0.7124,1010,1.3
2004-03-28,5:00:00,9.6,58.5,0.7000,870,0.8
2004-03-28,6:00:00,7.7,66.4,0.6990,983,1.1
2004-03-28,7:00:00,7.4,68.0,0.7043,995,1.4
2004-03-28,8:00:00,9.7,58.6,0.7035,1024,1.3
2004-03-28,9:00:00,12.5,50.1,0.7242,1163,1.9
2004-03-28,10:00:00,16.8,36.9,0.7018,1218,2.3
2004-03-28,11:00:00,19.2,31.3,0.6887,1210,2.3
2004-03-28,12:00:00,21.3,26.4,0.6607,1114,1.8
2004-03-28,13:00:00,21.2,23.1,0.5768,995,1.4
2004-03-28,14:00:00,18.6,25.0,0.5319,927,1
2004-03-28,15:00:00,18.0,27.3,0.5594,1002,1.4
2004-03-28,16:00:00,18.2,28.3,0.5848,987,1.3
2004-03-28,17:00:00,17.0,31.4,0.6048,993,1.3
2004-03-28,18:00:00,15.6,35.0,0.6170,1012,1.4
2004-03-28,19:00:00,14.1,40.2,0.6438,1114,1.9
2004-03-28,20:00:00,13.4,43.2,0.6623,1093,1.8
2004-03-28,21:00:00,12.3,46.8,0.6686,968,1.1
2004-03-28,22:00:00,11.9,46.5,0.6449,960,1.1
2004-03-28,23:00:00,11.5,46.6,0.6319,942,1.1
2004-03-29,0:00:00,10.6,48.0,0.6135,888,0.9
2004-03-29,1:00:00,10.7,45.8,0.5895,818,0.6
2004-03-29,2:00:00,10.4,46.6,0.5901,840,0.5
2004-03-29,3:00:00,10.1,47.8,0.5913,894,0.7
